row,legacyResourceId,handle,title,vendor,productType,status,onlineStoreUrl,variant_count,variant_skus,variant_barcodes,existing_sources,existing_identifiers
58,7895581294703,zebra-mildliner-dual-tip-highlighters-5-soothing-colors-set,Zebra Mildliner Dual-Tip Highlighters - 5 Soothing Colors Set,Zebra,,ACTIVE,https://japansprime.com/products/zebra-mildliner-dual-tip-highlighters-5-soothing-colors-set,1,ZBRA-MRKSOC-WKT75CRC,,"{""legacyResourceId"":""7895581294703"",""sourceUrl"":""https://japanesetaste.com//products/zebra-mildliner-highlighter-markers-soothing-colors-wkt7-5c-rc-n""}",{}
59,7895581786223,umezawa-sawara-cypress-36cm-sushi-oke-lid,Umezawa Sawara Cypress 36cm Sushi Oke Lid - Japanese Handcrafted Wood,Umezawa,,ACTIVE,https://japansprime.com/products/umezawa-sawara-cypress-36cm-sushi-oke-lid,1,UMZW-SAWOKE-LID36,,"{""legacyResourceId"":""7895581786223"",""sourceUrl"":""https://japanesetaste.com//products/umezawa-sawara-cypress-lid-for-sushi-oke-wooden-bowl-36cm""}",{}
60,7895581818991,umezawa-oni-sudare-27cm-handcrafted-bamboo-mat-datemaki,Umezawa Oni Sudare 27cm - Handcrafted Bamboo Mat for Authentic Datemaki,Umezawa,,ACTIVE,https://japansprime.com/products/umezawa-oni-sudare-27cm-handcrafted-bamboo-mat-datemaki,1,UMZW-ONISUD-27,,"{""legacyResourceId"":""7895581818991"",""sourceUrl"":""https://japanesetaste.com//products/umezawa-oni-sudare-bamboo-mat-for-datemaki-27cm""}",{}
61,7895581851759,umezawa-premium-hinoki-cypress-bath-stool,Umezawa Premium Hinoki Cypress Bath Stool - Authentic Japanese Spa,Umezawa,,ACTIVE,https://japansprime.com/products/umezawa-premium-hinoki-cypress-bath-stool,1,UMZW-BTHSTL-1,,"{""legacyResourceId"":""7895581851759"",""sourceUrl"":""https://japanesetaste.com//products/umezawa-japanese-hinoki-cypress-wooden-bath-stool""}",{}
62,7895581917295,umezawa-premium-aomori-hiba-round-wood-cutting-board-antibacterial,Umezawa Premium Aomori Hiba Round Wood Cutting Board - Antibacterial,Umezawa,,ACTIVE,https://japansprime.com/products/umezawa-premium-aomori-hiba-round-wood-cutting-board-antibacterial,3,UMZW-CUTBRD-S25 | UMZW-CUTBRD-M30 | UMZW-CUTBRD-L35, |  | ,"{""legacyResourceId"":""7895581917295"",""sourceUrl"":""https://japanesetaste.com//products/umezawa-round-hinoki-cutting-board""}",{}
63,7895581950063,morinaga-marie-biscuits-21-japanese-milk-cookies,Morinaga Marie Biscuits - 21 Traditional Japanese Crispy Milk Cookies,Morinaga,,ACTIVE,https://japansprime.com/products/morinaga-marie-biscuits-21-japanese-milk-cookies,1,MRNG-MARIEB-21,,"{""legacyResourceId"":""7895581950063"",""sourceUrl"":""https://japanesetaste.com//products/morinaga-marie-biscuit-japanese-marie-cookies-21-pieces""}",{}
64,7895581982831,umezawa-premium-hinoki-wood-bath-mat-authentic-japanese-cypress-sunoko,Umezawa Premium Hinoki Wood Bath Mat - Authentic Japanese Cypress Sunoko,Umezawa,,ACTIVE,https://japansprime.com/products/umezawa-premium-hinoki-wood-bath-mat-authentic-japanese-cypress-sunoko,3,UMZW-BTHMAT-S | UMZW-BTHMAT-M | UMZW-BTHMAT-L, |  | ,"{""legacyResourceId"":""7895581982831"",""sourceUrl"":""https://japanesetaste.com//products/umezawa-wooden-sunoko-hinoki-bath-mat""}",{}
65,7895583817839,heinz-classic-barbecue-sauce-590g-authentic-smoky-sweet,Heinz Classic Barbecue Sauce 590g - Authentic Smoky & Sweet Flavor,Heinz,,ACTIVE,https://japansprime.com/products/heinz-classic-barbecue-sauce-590g-authentic-smoky-sweet,1,HENZ-BBQSAU-590,,"{""legacyResourceId"":""7895583817839"",""sourceUrl"":""https://japanesetaste.com//products/heinz-classic-barbecue-bbq-sauce-590g""}",{}
66,7895583850607,iwachu-cast-iron-jingisukan-grill-pot-authentic-nanbu-tekki-bbq-pan,Iwachu Cast Iron Jingisukan Grill Pot - Authentic Nanbu Tekki BBQ Pan,Iwachu,,ACTIVE,https://japansprime.com/products/iwachu-cast-iron-jingisukan-grill-pot-authentic-nanbu-tekki-bbq-pan,1,IWCH-JNGKAN-23006,,"{""legacyResourceId"":""7895583850607"",""sourceUrl"":""https://japanesetaste.com//products/iwachu-cast-iron-jingisukan-grill-pot-with-handle-23006""}",{}
67,7895583883375,iwachu-nambu-cast-iron-taiyaki-maker-traditional-fish-shaped-cake-pan,Iwachu Nambu Cast Iron Taiyaki Maker - Traditional Fish-Shaped Cake Pan,Iwachu,,ACTIVE,https://japansprime.com/products/iwachu-nambu-cast-iron-taiyaki-maker-traditional-fish-shaped-cake-pan,1,IWCH-TAIYAK-24030,,"{""legacyResourceId"":""7895583883375"",""sourceUrl"":""https://japanesetaste.com//products/iwachu-nambu-japanese-cast-iron-taiyaki-maker-24030""}",{}
68,7895584014447,iwachu-nambu-cast-iron-tamagoyaki-pan-18cm,Iwachu Nambu Cast Iron Tamagoyaki Pan - 18cm Authentic Omelet Maker,Iwachu,,ACTIVE,https://japansprime.com/products/iwachu-nambu-cast-iron-tamagoyaki-pan-18cm,1,IWCH-TMGPAN-24017,,"{""legacyResourceId"":""7895584014447"",""sourceUrl"":""https://japanesetaste.com//products/iwachu-nambu-japanese-cast-iron-tamagoyaki-pan-24017""}",{}
69,7895584047215,kevnhaun-270mm-stainless-steel-kitchen-tongs,Kevnhaun 270mm Stainless Steel Kitchen Tongs - Premium Culinary Grip,Kevnhaun,,ACTIVE,https://japansprime.com/products/kevnhaun-270mm-stainless-steel-kitchen-tongs,1,KEVN-GTONGS-KVTG01,,"{""legacyResourceId"":""7895584047215"",""sourceUrl"":""https://japanesetaste.com//products/kevnhaun-global-tongs-stainless-steel-kitchen-tongs-270mm""}",{}
70,7895584079983,iwachu-nambu-cast-iron-omelette-pan-24cm,Iwachu Nambu Cast Iron Omelette Pan - 24cm Authentic Japanese Cookware,Iwachu,,ACTIVE,https://japansprime.com/products/iwachu-nambu-cast-iron-omelette-pan-24cm,1,IWCH-OMLPAN-24601,,"{""legacyResourceId"":""7895584079983"",""sourceUrl"":""https://japanesetaste.com//products/iwachu-nambu-cast-iron-omelette-frying-pan-24cm-24601""}",{}
71,7895584112751,miyabi-5000fcd-110mm-petty-knife-handcrafted-japanese-damascus-steel,Miyabi 5000FCD 110mm Petty Knife - Handcrafted Japanese Damascus Steel,Miyabi,,ACTIVE,https://japansprime.com/products/miyabi-5000fcd-110mm-petty-knife-handcrafted-japanese-damascus-steel,1,MYAB-PTYKNF-34680111,,"{""legacyResourceId"":""7895584112751"",""sourceUrl"":""https://japanesetaste.com//products/miyabi-5000fc-d-damascus-steel-petty-knife-110mm""}",{}
72,7895584145519,takumi-japan-19cm-iron-tamagoyaki-pan-professional-magma-plate-omelette-pan,Takumi Japan 19cm Iron Tamagoyaki Pan - Professional Magma Plate Omelette Pan,Takumi Japan,,ACTIVE,https://japansprime.com/products/takumi-japan-19cm-iron-tamagoyaki-pan-professional-magma-plate-omelette-pan,1,TKMI-TMGPAN-MGEGM,,"{""legacyResourceId"":""7895584145519"",""sourceUrl"":""https://japanesetaste.com//products/takumi-japan-iron-tamagoyaki-pan-japanese-omelette-pan""}",{}
73,7895584178287,shiseido-anessa-all-in-one-uv-powder-foundation-spf50-10g,Shiseido Anessa All-in-One UV Powder Foundation SPF50+ PA+++ 10g,Shiseido Anessa,,ACTIVE,https://japansprime.com/products/shiseido-anessa-all-in-one-uv-powder-foundation-spf50-10g,2,ANSS-BTPFND-BO1 | ANSS-BTPFND-MO1, | ,"{""legacyResourceId"":""7895584178287"",""sourceUrl"":""https://japanesetaste.com//products/shiseido-anessa-all-in-one-beauty-pact-uv-powder-foundation-spf50-10g""}",{}
74,7895584833647,miyabi-5000fcd-santoku-knife-180mm-damascus-steel-japanese-chef-knife,Miyabi 5000FCD Santoku Knife - 180mm Damascus Steel Japanese Chef Knife,Miyabi,,ACTIVE,https://japansprime.com/products/miyabi-5000fcd-santoku-knife-180mm-damascus-steel-japanese-chef-knife,1,MYAB-SANKNF-34684181,,"{""legacyResourceId"":""7895584833647"",""sourceUrl"":""https://japanesetaste.com//products/miyabi-5000fc-d-damascus-steel-santoku-knife-180mm""}",{}
75,7895584866415,miyabi-5000fcd-160mm-damascus-steel-gyuto-japanese-chefs-knife,Miyabi 5000FCD 160mm Damascus Steel Gyuto - Japanese Chef's Knife,Miyabi,,ACTIVE,https://japansprime.com/products/miyabi-5000fcd-160mm-damascus-steel-gyuto-japanese-chefs-knife,1,MYAB-GYUKNF-3468161,,"{""legacyResourceId"":""7895584866415"",""sourceUrl"":""https://japanesetaste.com//products/miyabi-5000fc-d-damascus-steel-gyuto-knife-160mm""}",{}
76,7895584899183,miyabi-5000fcd-240mm-sujihiki-japanese-damascus-slicing-knife,Miyabi 5000FCD 240mm Sujihiki - Japanese Damascus Slicing Knife,Miyabi,,ACTIVE,https://japansprime.com/products/miyabi-5000fcd-240mm-sujihiki-japanese-damascus-slicing-knife,1,MYAB-SUJKNF-34680241,,"{""legacyResourceId"":""7895584899183"",""sourceUrl"":""https://japanesetaste.com//products/miyabi-5000fc-d-damascus-steel-sujihiki-knife-240mm""}",{}
77,7895584964719,pmel-perfect-long-curl-mascara-waterproof-lash-enhancer,Pmel Perfect Long & Curl Mascara - Waterproof Lash Enhancer,pdc,,ACTIVE,https://japansprime.com/products/pmel-perfect-long-curl-mascara-waterproof-lash-enhancer,1,PMEL-PLCMAS-1,,"{""legacyResourceId"":""7895584964719"",""sourceUrl"":""https://japanesetaste.com//products/pdc-pmel-perfect-long-curl-natural-mascara""}",{}
78,7895584997487,green-bell-takumi-no-waza-g-1203-large-japanese-nail-clipper-96mm,Green Bell Takumi No Waza G-1203 Large Japanese Nail Clipper - 96mm,Green Bell,,ACTIVE,https://japansprime.com/products/green-bell-takumi-no-waza-g-1203-large-japanese-nail-clipper-96mm,1,GRNB-TNWNCL-G1203,,"{""legacyResourceId"":""7895584997487"",""sourceUrl"":""https://japanesetaste.com//products/green-bell-takumi-no-waza-handmade-nail-clipper-g-1203""}",{}
79,7895585652847,feather-japan-fg-l-professional-large-nail-clipper-with-integrated-catcher,Feather Japan FG-L Professional Large Nail Clipper with Integrated Catcher,Feather Japan,,ACTIVE,https://japansprime.com/products/feather-japan-fg-l-professional-large-nail-clipper-with-integrated-catcher,1,FTHR-NALCLP-FGL,,"{""legacyResourceId"":""7895585652847"",""sourceUrl"":""https://japanesetaste.com//products/feather-japan-large-sized-nail-clipper-fg-l""}",{}
80,7895585685615,heinz-japanese-kabocha-squash-potage-creamy-pumpkin-soup-160g,Heinz Japanese Kabocha Squash Potage - Creamy Pumpkin Soup 160g,Heinz,,ACTIVE,https://japansprime.com/products/heinz-japanese-kabocha-squash-potage-creamy-pumpkin-soup-160g,1,HENZ-KABSUP-160,,"{""legacyResourceId"":""7895585685615"",""sourceUrl"":""https://japanesetaste.com//products/heinz-japanese-kabocha-squash-potage-soup-160g""}",{}
81,7895585718383,midori-md-notebook-a5-grid-premium-japanese-paper,Midori MD Notebook A5 Grid - Premium Japanese Paper for Writing,Midori,,ACTIVE,https://japansprime.com/products/midori-md-notebook-a5-grid-premium-japanese-paper,1,MDRI-MD5NTB-15003006,,"{""legacyResourceId"":""7895585718383"",""sourceUrl"":""https://japanesetaste.com//products/midori-md-a5-notebook-5mm-gridded-paper-15003006""}",{}
82,7895585751151,feather-japan-professional-medium-nail-clipper-precision-stainless-steel,Feather Japan Professional Medium Nail Clipper - Precision Stainless Steel,Feather Japan,,ACTIVE,https://japansprime.com/products/feather-japan-professional-medium-nail-clipper-precision-stainless-steel,1,FTHR-NALCLP-FGM,,"{""legacyResourceId"":""7895585751151"",""sourceUrl"":""https://japanesetaste.com//products/feather-japan-medium-sized-nail-clipper-fg-m""}",{}
83,7895585783919,japanese-dried-kikurage-wood-ear-mushrooms-100g,Japanese Dried Kikurage Wood Ear Mushrooms - 100g Premium Dried Fungus,Mori Mushroom Research Institute,,ACTIVE,https://japansprime.com/products/japanese-dried-kikurage-wood-ear-mushrooms-100g,1,MORI-KKRAGE-100,,"{""legacyResourceId"":""7895585783919"",""sourceUrl"":""https://japanesetaste.com//products/dried-kikurage-wood-ear-mushrooms-100g""}",{}
84,7895585882223,megmilk-hokkaido-sweetened-condensed-milk-480g-tube,Megmilk Hokkaido Sweetened Condensed Milk - 480g Premium Tube,Megmilk Snow Brand,,ACTIVE,https://japansprime.com/products/megmilk-hokkaido-sweetened-condensed-milk-480g-tube,1,MEGM-CONMLK-480,,"{""legacyResourceId"":""7895585882223"",""sourceUrl"":""https://japanesetaste.com//products/megmilk-japan-hokkaido-condensed-milk-tube-480g""}",{}
85,7895585914991,feather-tokusen-premium-large-nail-clipper-japanese-steel,Feather Tokusen Premium Large Nail Clipper - Sharp Japanese Steel,Feather,,ACTIVE,https://japansprime.com/products/feather-tokusen-premium-large-nail-clipper-japanese-steel,1,FTHR-TKSNCL-TNLH,,"{""legacyResourceId"":""7895585914991"",""sourceUrl"":""https://japanesetaste.com//products/feather-tokusen-premium-nail-clipper-large-size-tn-lh""}",{}
86,7895587553391,tiger-crown-professional-japanese-palette-knife-8-inch-icing-spatula,Tiger Crown Professional Japanese Palette Knife - 8-Inch Icing Spatula,Tiger Crown,,ACTIVE,https://japansprime.com/products/tiger-crown-professional-japanese-palette-knife-8-inch-icing-spatula,1,TGCR-PALKNF-1049,,"{""legacyResourceId"":""7895587553391"",""sourceUrl"":""https://japanesetaste.com//products/tiger-crown-palette-knife-icing-spatula-1049""}",{}
87,7895587586159,tiger-crown-professional-18-0-stainless-steel-pizza-cutter,Tiger Crown Professional 18/0 Stainless Steel Pizza Cutter - Made in Japan,Tiger Crown,,ACTIVE,https://japansprime.com/products/tiger-crown-professional-18-0-stainless-steel-pizza-cutter,1,TGCR-PZACUT-542,,"{""legacyResourceId"":""7895587586159"",""sourceUrl"":""https://japanesetaste.com//products/tiger-crown-pizza-cutter-wheel-542""}",{}
88,7895587618927,raymay-fujii-pencut-portable-foldable-pen-style-scissors-with-safety-cap,Raymay Fujii Pencut Portable Foldable Pen-Style Scissors with Safety Cap,Raymay Fujii,,ACTIVE,https://japansprime.com/products/raymay-fujii-pencut-portable-foldable-pen-style-scissors-with-safety-cap,1,RFJI-PENCUT-SH601B,,"{""legacyResourceId"":""7895587618927"",""sourceUrl"":""https://japanesetaste.com//products/raymay-fujii-pencut-pen-type-foldable-scissors-sh601b""}",{}
89,7895587848303,otsuka-pocari-sweat-electrolyte-jelly-drink-180g-pack-of-six,Otsuka Pocari Sweat Electrolyte Jelly Drink - 180g Pack of Six,Otsuka Pharmaceutical,,ACTIVE,https://japansprime.com/products/otsuka-pocari-sweat-electrolyte-jelly-drink-180g-pack-of-six,1,OTSK-POCJLY-P6,,"{""legacyResourceId"":""7895587848303"",""sourceUrl"":""https://japanesetaste.com//products/otsuka-pocari-sweat-jelly-ion-supply-jelly-drink-180g-pack-of-6-units""}",{}
90,7895587913839,ishizawa-lab-toumei-shirohada-brightening-lotion-400ml,Ishizawa Lab Toumei Shirohada Brightening Lotion - 400ml White Lotion,Ishizawa Lab,,ACTIVE,https://japansprime.com/products/ishizawa-lab-toumei-shirohada-brightening-lotion-400ml,1,ISKW-TOULOT-400,,"{""legacyResourceId"":""7895587913839"",""sourceUrl"":""https://japanesetaste.com//products/ishizawa-lab-toumei-shirohada-soy-milk-collagen-lotion-400ml""}",{}
91,7895587946607,ishizawa-lab-toumei-shirohada-brightening-foaming-face-wash-100g,Ishizawa Lab Toumei Shirohada Brightening Foaming Face Wash - 100g,Ishizawa Lab,,ACTIVE,https://japansprime.com/products/ishizawa-lab-toumei-shirohada-brightening-foaming-face-wash-100g,1,ISKW-TOUFWA-100,,"{""legacyResourceId"":""7895587946607"",""sourceUrl"":""https://japanesetaste.com//products/ishizawa-lab-toumei-shirohada-foaming-face-wash-100g""}",{}
92,7895587979375,daiko-salted-nori-lotus-root-renkon-chips-savory-japanese-snack,Daiko Salted Nori Lotus Root Renkon Chips - Savory Japanese Snack,Daiko Foods,,ACTIVE,https://japansprime.com/products/daiko-salted-nori-lotus-root-renkon-chips-savory-japanese-snack,1,DAIK-RNKCHP-1,,"{""legacyResourceId"":""7895587979375"",""sourceUrl"":""https://japanesetaste.com//products/daiko-nori-renkon-chips-salted-nori-seaweed-lotus-root-snack-50g""}",{}
93,7895588012143,maruman-mnemosyne-a4-5mm-grid-notebook-professional-japanese-stationery,Maruman Mnemosyne A4 5mm Grid Notebook - Professional Japanese Stationery,Maruman,,ACTIVE,https://japansprime.com/products/maruman-mnemosyne-a4-5mm-grid-notebook-professional-japanese-stationery,1,MMAN-MNMNTB-A4N180A,,"{""legacyResourceId"":""7895588012143"",""sourceUrl"":""https://japanesetaste.com//products/maruman-mnemosyne-notebook-a4-size-5mm-grid-lined-n180a""}",{}
94,7895588044911,maruman-mnemosyne-b5-notebook-premium-ruled-paper,Maruman Mnemosyne B5 Notebook - Premium Ruled Paper for Business,Maruman,,ACTIVE,https://japansprime.com/products/maruman-mnemosyne-b5-notebook-premium-ruled-paper,1,MMAN-MNMNTB-B5N194A,,"{""legacyResourceId"":""7895588044911"",""sourceUrl"":""https://japanesetaste.com//products/maruman-mnemosyne-notebook-b5-size-7mm-horizontal-lined-paper-n194a""}",{}
95,7895588143215,asamurasaki-premium-gomadare-japanese-sesame-dressing-350ml,Asamurasaki Premium Gomadare Japanese Sesame Dressing - 350ml,Asamurasaki,,ACTIVE,https://japansprime.com/products/asamurasaki-premium-gomadare-japanese-sesame-dressing-350ml,1,ASMU-GOMDRE-350,,"{""legacyResourceId"":""7895588143215"",""sourceUrl"":""https://japanesetaste.com//products/asamurasaki-gomadare-japanese-sesame-dressing-350ml""}",{}
96,7895588175983,asamurasaki-kingoma-wasabi-sesame-dressing-220ml,Asamurasaki Kingoma Wasabi Sesame Dressing - 220ml Premium Japanese Sauce,Asamurasaki,,ACTIVE,https://japansprime.com/products/asamurasaki-kingoma-wasabi-sesame-dressing-220ml,1,ASMU-WSEDRE-220,,"{""legacyResourceId"":""7895588175983"",""sourceUrl"":""https://japanesetaste.com//products/asamurasaki-kingoma-wasabi-sesame-dressing-220ml""}",{}
97,7895607017583,asso-long-reach-sponge-brush-replacement-heads-2-pack-quick-dry-foam,Asso Long Reach Sponge Brush Replacement Heads - 2 Pack Quick-Dry Foam,Asso,,ACTIVE,,1,ASSO-LNGSPO-AS022,,"{""legacyResourceId"":""7895607017583"",""sourceUrl"":""https://japanesetaste.com//products/asso-replacement-heads-for-long-reach-sponge-brush""}",{}
98,7895610949743,leye-stainless-steel-precision-butter-cutter-perfect-5g-portions,Leye Stainless Steel Precision Butter Cutter - Perfect 5g Portions,Leye,,ACTIVE,https://japansprime.com/products/leye-stainless-steel-precision-butter-cutter-perfect-5g-portions,1,LEYE-BUTCUT-LS1551,,"{""legacyResourceId"":""7895610949743"",""sourceUrl"":""https://japanesetaste.com//products/leye-wire-grid-butter-cutter-easy-to-use-stainless-steel-butter-slicer""}",{}
99,7895611015279,red-fuji-ukiyo-e-furoshiki-traditional-japanese-cotton-wrapping-cloth-48cm,Red Fuji Ukiyo-e Furoshiki - Traditional Japanese Cotton Wrapping Cloth (48cm),Musubi,,ACTIVE,https://japansprime.com/products/red-fuji-ukiyo-e-furoshiki-traditional-japanese-cotton-wrapping-cloth-48cm,1,NRMI-FROSKI-03211,,"{""legacyResourceId"":""7895611015279"",""sourceUrl"":""https://japanesetaste.com//products/furoshiki-red-fuji-ukiyo-e-art-cotton-wrapping-cloth-48x48cm""}",{}
100,7895611080815,musubi-ukiyo-e-furoshiki-70cm-woman-blowing-glass,Musubi Ukiyo-e Furoshiki 70cm - Woman Blowing Glass Japanese Wrap,Musubi,,ACTIVE,https://japansprime.com/products/musubi-ukiyo-e-furoshiki-70cm-woman-blowing-glass,1,NRMI-FROSKI-03250,,"{""legacyResourceId"":""7895611080815"",""sourceUrl"":""https://japanesetaste.com//products/furoshiki-woman-blowing-glass-pipe-ukiyo-e-art-wrapping-cloth-70x70cm""}",{}
101,7895611113583,musubi-organic-cotton-great-wave-furoshiki-70x70cm-japanese-wrap,Musubi Organic Cotton Great Wave Furoshiki - 70x70cm Japanese Wrap,Musubi (Yamada Sen-i),,ACTIVE,https://japansprime.com/products/musubi-organic-cotton-great-wave-furoshiki-70x70cm-japanese-wrap,1,NRMI-FROSKI-03207,,"{""legacyResourceId"":""7895611113583"",""sourceUrl"":""https://japanesetaste.com//products/furoshiki-great-wave-off-kanagawa-organic-cotton-wrapping-cloth-70x70cm""}",{}
102,7895611146351,great-wave-furoshiki-authentic-104cm-japanese-cotton-wrapping-cloth,Great Wave Furoshiki - Authentic 104cm Japanese Cotton Wrapping Cloth,Musubi (Yamada Sen-i),,ACTIVE,https://japansprime.com/products/great-wave-furoshiki-authentic-104cm-japanese-cotton-wrapping-cloth,1,NRMI-FROSKI-03208,,"{""legacyResourceId"":""7895611146351"",""sourceUrl"":""https://japanesetaste.com//products/furoshiki-great-wave-off-kanagawa-cotton-wrapping-cloth-104104cm""}",{}
103,7895611179119,red-fuji-ukiyo-e-104cm-cotton-furoshiki-wrapping-cloth,Red Fuji Ukiyo-e 104cm Cotton Furoshiki Wrapping Cloth,Musubi (Yamada Sen-i),,ACTIVE,https://japansprime.com/products/red-fuji-ukiyo-e-104cm-cotton-furoshiki-wrapping-cloth,1,NRMI-FROSKI-03213,,"{""legacyResourceId"":""7895611179119"",""sourceUrl"":""https://japanesetaste.com//products/furoshiki-red-fuji-ukiyo-e-art-cotton-wrapping-cloth-104104cm""}",{}
